,Result,Target,PR_Interval,RR_Interval,RS_Interval
44264,N,0,0.086111111,0.147222222,0.288888889
44265,N,0,0.075,0.119444444,0.327777778
44266,N,0,0.205555556,0.133333333,-4792.558333
44267,N,0,0.072222222,0.127777778,0.211111111
44268,N,0,0.066666667,0.080555556,0.269444444
44269,N,0,0.080555556,0.133333333,0.247222222
44270,N,0,0.088888889,0.141666667,0.255555556
44271,N,0,0,0,4742.797222
44272,N,0,0.075,0.105555556,0.166666667
44273,N,0,0,0,4316.536111
44274,N,0,0.094444444,0.155555556,0.255555556
44275,N,0,0.097222222,0.147222222,0.361111111
44276,N,0,0.086111111,0.172222222,0.397222222
44277,N,0,0.072222222,0.083333333,0.227777778
44278,N,0,0.075,0.111111111,0.172222222
44279,N,0,0.072222222,0.102777778,0.183333333
44280,N,0,0.072222222,0.116666667,0.211111111
44281,N,0,0.272222222,0.158333333,0.055555556
44282,N,0,0.086111111,0.141666667,0.25
44283,N,0,0.077777778,0.161111111,0.322222222
44284,N,0,0.105555556,0.166666667,0.275
44285,N,0,0.088888889,0.152777778,0.25
44286,N,0,0.083333333,0.133333333,0.241666667
44287,N,0,0.055555556,0.075,0.152777778
44288,N,0,0.080555556,0.127777778,0.375
44289,N,0,0.122222222,0.197222222,0.308333333
44290,N,0,0.091666667,0.138888889,0.216666667
44291,N,0,0.255555556,0.163888889,0.141666667
44292,N,0,0.086111111,0.111111111,0.222222222
44293,N,0,0.086111111,0.133333333,0.355555556
44294,N,0,0.075,0.158333333,0.258333333
44295,N,0,0.069444444,0.144444444,0.205555556
44296,N,0,0.097222222,0.138888889,0.216666667
44297,N,0,0,0,4447.875
44298,N,0,0.080555556,0.152777778,0.241666667
44299,N,0,0.088888889,0.155555556,0.283333333
44300,N,0,0.077777778,0.133333333,0.205555556
44301,N,0,0.105555556,0.191666667,0.4
44302,N,0,0.086111111,0.15,0.25
44303,N,0,0.072222222,0.136111111,0.194444444
44304,N,0,0.075,0.125,0.177777778
44305,N,0,0.091666667,0.180555556,0.333333333
44306,N,0,0.072222222,0.130555556,0.216666667
44307,N,0,0.175,0.133333333,0.397222222
44308,N,0,0.202777778,0.15,0.169444444
44309,N,0,0.105555556,0.175,0.394444444
44310,N,0,0.088888889,0.155555556,0.247222222
44311,N,0,0.091666667,0.158333333,0.197222222
44312,N,0,0.088888889,0.161111111,0.475
44313,N,0,0.061111111,0.116666667,0.238888889
44314,N,0,0.1,0.138888889,0.183333333
44315,N,0,0.130555556,0.077777778,0.2
44316,N,0,0.094444444,0.175,0.211111111
44317,N,0,0.086111111,0.133333333,0.333333333
44318,N,0,0.136111111,0.097222222,0.136111111
44319,N,0,0.083333333,0.216666667,0.344444444
44320,N,0,0.161111111,0.125,-4190.313889
44321,N,0,0.252777778,0.183333333,0.338888889
44322,N,0,0.080555556,0.111111111,0.194444444
44323,N,0,0,0,4884.958333
44324,N,0,0.072222222,0.127777778,0.222222222
44325,N,0,0.072222222,0.127777778,0.258333333
44326,N,0,0.094444444,0.116666667,0.236111111
44327,N,0,0.088888889,0.155555556,0.241666667
44328,N,0,0.077777778,0.136111111,0.205555556
44329,N,0,0.280555556,0.208333333,0.166666667
44330,N,0,0.116666667,0.163888889,0.211111111
44331,N,0,0.075,0.125,0.222222222
44332,N,0,0.097222222,0.180555556,0.386111111
44333,N,0,0.077777778,0.136111111,0.211111111
44334,N,0,0.066666667,0.127777778,0.205555556
44335,N,0,0.241666667,0.208333333,0.413888889
44336,N,0,0.069444444,0.127777778,0.219444444
44337,N,0,0,0,4225.905556
44338,N,0,0.130555556,0.197222222,0.266666667
44339,N,0,0.080555556,0.130555556,0.202777778
44340,N,0,0.075,0.122222222,0.238888889
44341,N,0,0.091666667,0.141666667,0.375
44342,N,0,0,0,4421.105556
44343,N,0,0.088888889,0.152777778,0.241666667
44344,N,0,0.072222222,0.127777778,0.213888889
44345,N,0,0.077777778,0.116666667,0.236111111
44346,N,0,0.069444444,0.125,0.197222222
44347,N,0,0.058333333,0.105555556,0.194444444
44348,N,0,0.238888889,0.166666667,-3545.683333
44349,N,0,0.077777778,0.163888889,0.261111111
44350,N,0,0.075,0.130555556,0.269444444
44351,N,0,0.080555556,0.15,0.294444444
44352,N,0,0.227777778,0.15,0.047222222
44353,N,0,0.075,0.125,0.191666667
44354,N,0,0.055555556,0.077777778,0.261111111
44355,N,0,0.083333333,0.130555556,0.213888889
44356,N,0,0.083333333,0.144444444,0.247222222
44357,N,0,0.202777778,0.119444444,0.255555556
44358,N,0,0.088888889,0.144444444,0.194444444
44359,N,0,0.102777778,0.188888889,0.388888889
44360,N,0,0.091666667,0.161111111,0.313888889
44361,N,0,0.077777778,0.127777778,0.247222222
44362,N,0,0.077777778,0.130555556,0.225
44363,N,0,0.230555556,0.175,0.113888889
44364,N,0,0.055555556,0.108333333,0.202777778
44365,N,0,0.072222222,0.113888889,0.202777778
44366,N,0,0.091666667,0.133333333,0.344444444
44367,N,0,0.061111111,0.066666667,0.358333333
44368,N,0,0.088888889,0.155555556,0.252777778
44369,N,0,0.080555556,0.127777778,0.347222222
44370,N,0,0.075,0.138888889,0.366666667
44371,N,0,0.091666667,0.152777778,0.227777778
44372,N,0,0.066666667,0.102777778,0.222222222
44373,N,0,0.211111111,0.097222222,0.1
44374,N,0,0.111111111,0.172222222,0.25
44375,N,0,0.080555556,0.138888889,0.216666667
44376,N,0,0.166666667,0.213888889,0.361111111
44377,N,0,0.230555556,0.166666667,-3638.069444
44378,N,0,0.077777778,0.163888889,0.272222222
44379,N,0,0.086111111,0.147222222,0.352777778
44380,N,0,0.094444444,0.127777778,0.333333333
44381,N,0,0.086111111,0.15,0.247222222
44382,N,0,0.091666667,0.147222222,0.291666667
44383,N,0,0.080555556,0.147222222,0.216666667
44384,N,0,0.255555556,0.155555556,0.147222222
44385,N,0,0.077777778,0.138888889,0.213888889
44386,N,0,0.094444444,0.161111111,0.252777778
44387,N,0,0.077777778,0.127777778,0.305555556
44388,N,0,0.075,0.127777778,0.197222222
44389,N,0,0.266666667,0.136111111,0.066666667
44390,N,0,0.086111111,0.122222222,0.330555556
44391,N,0,0.088888889,0.138888889,0.341666667
44392,N,0,0.075,0.119444444,0.211111111
44393,N,0,0.230555556,0.138888889,-3188.711111
44394,N,0,0.094444444,0.175,0.413888889
44395,N,0,0.211111111,0.122222222,0.211111111
44396,N,0,0,0,3898.236111
44397,N,0,0.163888889,0.125,0.1
44398,N,0,0.086111111,0.144444444,0.238888889
44399,N,0,0.097222222,0.175,0.386111111
44400,N,0,0.069444444,0.125,0.219444444
44401,N,0,0.086111111,0.15,0.202777778
44402,N,0,0.091666667,0.163888889,0.2
44403,N,0,0.086111111,0.15,0.283333333
44404,N,0,0.230555556,0.163888889,-4811.447222
44405,N,0,0.058333333,0.077777778,0.222222222
44406,N,0,0.083333333,0.133333333,0.333333333
44407,N,0,0.080555556,0.122222222,0.216666667
44408,N,0,0.088888889,0.161111111,0.247222222
44409,N,0,0.108333333,0.191666667,0.386111111
44410,N,0,0.105555556,0.091666667,0.172222222
44411,N,0,0.238888889,0.138888889,0.055555556
44412,N,0,0.091666667,0.155555556,0.255555556
44413,N,0,0,0,3567.116667
44414,N,0,0.094444444,0.163888889,0.255555556
44415,N,0,0,0,4716.805556
44416,N,0,0.066666667,0.127777778,0.227777778
44417,N,0,0.338888889,0.225,0.294444444
44418,N,0,0.038888889,0.130555556,0.463888889
44419,N,0,0.088888889,0.158333333,0.283333333
44420,N,0,0.094444444,0.175,0.216666667
44421,N,0,0.077777778,0.175,0.241666667
44422,N,0,0.075,0.102777778,0.163888889
44423,N,0,0.088888889,0.15,0.188888889
44424,N,0,0.05,0.083333333,0.291666667
44425,N,0,0.058333333,0.091666667,0.197222222
44426,N,0,0.194444444,0.119444444,0.216666667
44427,N,0,0.077777778,0.138888889,0.263888889
44428,N,0,0.069444444,0.197222222,0.363888889
44429,N,0,0.075,0.122222222,0.163888889
44430,N,0,0.058333333,0.119444444,0.219444444
44431,N,0,0.111111111,0.102777778,0.261111111
44432,N,0,0.052777778,0.111111111,0.225
44433,N,0,0.066666667,0.130555556,0.197222222
44434,N,0,0.075,0.111111111,0.169444444
44435,N,0,0.077777778,0.138888889,0.377777778
44436,N,0,0.083333333,0.163888889,0.261111111
44437,N,0,0.094444444,0.155555556,0.269444444
44438,N,0,0.075,0.125,0.261111111
44439,N,0,0.083333333,0.127777778,0.327777778
44440,N,0,0.088888889,0.152777778,0.3
44441,N,0,0.083333333,0.111111111,0.219444444
44442,N,0,0.275,0.177777778,0.152777778
44443,N,0,0.077777778,0.133333333,0.238888889
44444,N,0,0.052777778,0.108333333,0.213888889
44445,N,0,0.088888889,0.161111111,0.205555556
44446,N,0,0.052777778,0.130555556,0.244444444
44447,N,0,0.225,0.15,-3543.113889
44448,N,0,0.052777778,0.119444444,0.222222222
44449,N,0,0.094444444,0.186111111,0.419444444
44450,N,0,0.083333333,0.141666667,0.197222222
44451,N,0,0.075,0.113888889,0.219444444
44452,N,0,0.072222222,0.116666667,0.344444444
44453,N,0,0.286111111,0.15,0.058333333
44454,N,0,0.075,0.125,0.227777778
44455,N,0,0.077777778,0.133333333,0.222222222
44456,N,0,0.088888889,0.15,0.283333333
44457,N,0,0.052777778,0.125,0.241666667
44458,N,0,0.061111111,0.122222222,0.225
44459,N,0,0.072222222,0.125,0.194444444
44460,N,0,0.080555556,0.138888889,0.213888889
44461,N,0,0.075,0.144444444,0.2
44462,N,0,0.072222222,0.097222222,0.161111111
44463,N,0,0.077777778,0.136111111,0.211111111
44464,N,0,0.241666667,0.172222222,0.055555556
44465,N,0,0.083333333,0.102777778,0.219444444
44466,N,0,0.088888889,0.144444444,0.188888889
44467,N,0,0.161111111,0.094444444,0.466666667
44468,N,0,0.080555556,0.136111111,0.247222222
44469,N,0,0.077777778,0.136111111,0.277777778
44470,N,0,0.075,0.119444444,0.183333333
44471,N,0,0.180555556,0.136111111,0.086111111
44472,N,0,0.091666667,0.180555556,0.222222222
44473,N,0,0.075,0.136111111,0.2
44474,N,0,0.094444444,0.125,0.2
44475,N,0,0.080555556,0.127777778,0.2
44476,N,0,0.091666667,0.144444444,0.194444444
44477,N,0,0.097222222,0.194444444,0.419444444
44478,N,0,0.072222222,0.113888889,0.236111111
44479,N,0,0.080555556,0.15,0.2
44480,N,0,0.05,0.1,0.438888889
44481,N,0,0.055555556,0.102777778,0.227777778
44482,N,0,0.086111111,0.130555556,0.327777778
44483,N,0,0.202777778,0.127777778,0.216666667
44484,N,0,0.083333333,0.125,0.438888889
44485,N,0,0.247222222,0.158333333,0.152777778
44486,N,0,0.088888889,0.136111111,0.194444444
44487,N,0,0.083333333,0.166666667,0.261111111
44488,N,0,0.086111111,0.133333333,0.358333333
44489,N,0,0.094444444,0.147222222,0.313888889
44490,N,0,0.094444444,0.158333333,0.247222222
44491,N,0,0.077777778,0.091666667,0.152777778
44492,N,0,0.077777778,0.127777778,0.272222222
44493,N,0,0.080555556,0.138888889,0.2
44494,N,0,0.052777778,0.108333333,0.205555556
44495,N,0,0,0,3857.422222
44496,N,0,0.077777778,0.133333333,0.219444444
44497,N,0,0.083333333,0.127777778,0.325
44498,N,0,0.102777778,0.133333333,0.236111111
44499,N,0,0.080555556,0.138888889,0.263888889
44500,N,0,0.058333333,0.119444444,0.213888889
44501,N,0,0.083333333,0.141666667,0.208333333
44502,N,0,0.052777778,0.119444444,0.219444444
44503,N,0,0.077777778,0.133333333,0.227777778
44504,N,0,0.091666667,0.166666667,0.252777778
44505,N,0,0.055555556,0.083333333,0.180555556
44506,N,0,0.088888889,0.108333333,0.180555556
44507,N,0,0.088888889,0.188888889,0.436111111
44508,N,0,0.063888889,0.069444444,0.144444444
44509,N,0,0.25,0.116666667,0.152777778
44510,N,0,0.094444444,0.163888889,0.291666667
44511,N,0,0.111111111,0.155555556,0.344444444
44512,N,0,0.247222222,0.15,0.255555556
44513,N,0,0.130555556,0.180555556,0.455555556
44514,N,0,0.072222222,0.127777778,0.230555556
44515,N,0,0.113888889,0.166666667,0.197222222
44516,N,0,0.083333333,0.15,0.288888889
44517,N,0,0.072222222,0.127777778,0.219444444
44518,N,0,0.116666667,0.166666667,0.386111111
44519,N,0,0.088888889,0.155555556,0.25
44520,N,0,0.080555556,0.136111111,0.225
44521,N,0,0.086111111,0.15,0.236111111
44522,N,0,0.086111111,0.152777778,0.247222222
44523,N,0,0,0,3527.469444
44524,N,0,0.080555556,0.133333333,0.261111111
44525,N,0,0.252777778,0.177777778,0.055555556
44526,N,0,0.086111111,0.130555556,0.327777778
44527,N,0,0.075,0.116666667,0.208333333
44528,N,0,0.077777778,0.1,0.183333333
44529,N,0,0.091666667,0.166666667,0.269444444
44530,N,0,0.138888889,0.105555556,0.213888889
44531,N,0,0.269444444,0.186111111,0.183333333
44532,N,0,0.083333333,0.130555556,0.205555556
44533,N,0,0.072222222,0.127777778,0.358333333
44534,N,0,0.083333333,0.161111111,0.272222222
44535,N,0,0.283333333,0.169444444,0.130555556
44536,N,0,0.086111111,0.133333333,0.202777778
44537,N,0,0.066666667,0.122222222,0.219444444
44538,N,0,0.094444444,0.152777778,0.208333333
44539,N,0,0.088888889,0.15,0.241666667
44540,N,0,0.086111111,0.15,0.247222222
44541,N,0,0.083333333,0.141666667,0.225
44542,N,0,0.119444444,0.166666667,0.377777778
44543,N,0,0.097222222,0.158333333,0.241666667
44544,N,0,0.063888889,0.116666667,0.233333333
44545,N,0,0.097222222,0.161111111,0.302777778
44546,N,0,0.275,0.141666667,0.063888889
44547,N,0,0.213888889,0.136111111,0.044444444
44548,N,0,0.102777778,0.188888889,0.375
44549,N,0,0.097222222,0.158333333,0.255555556
44550,N,0,0.097222222,0.136111111,0.205555556
44551,N,0,0.102777778,0.133333333,0.216666667
44552,N,0,0.091666667,0.127777778,0.213888889
44553,N,0,0.069444444,0.127777778,0.225
44554,N,0,0.086111111,0.130555556,0.194444444
44555,N,0,0.080555556,0.138888889,0.208333333
44556,N,0,0.077777778,0.086111111,0.147222222
44557,N,0,0.080555556,0.125,0.325
44558,N,0,0.066666667,0.138888889,0.233333333
44559,N,0,0.2,0.155555556,0.252777778
44560,N,0,0.080555556,0.130555556,0.227777778
44561,N,0,0.097222222,0.163888889,0.205555556
44562,N,0,0.163888889,0.122222222,0.127777778
44563,N,0,0.094444444,0.161111111,0.255555556
44564,N,0,0.069444444,0.125,0.258333333
44565,N,0,0.088888889,0.155555556,0.311111111
44566,N,0,0.086111111,0.130555556,0.325
44567,N,0,0.080555556,0.125,0.261111111
44568,N,0,0.063888889,0.116666667,0.194444444
44569,N,0,0.077777778,0.130555556,0.241666667
44570,N,0,0.1,0.172222222,0.305555556
44571,N,0,0.261111111,0.169444444,0.161111111
44572,N,0,0.083333333,0.147222222,0.25
44573,N,0,0.077777778,0.105555556,0.161111111
44574,N,0,0.086111111,0.127777778,0.341666667
44575,N,0,0.072222222,0.116666667,0.175
44576,N,0,0.088888889,0.147222222,0.219444444
44577,N,0,0.136111111,0.111111111,0.138888889
44578,N,0,0.086111111,0.141666667,0.355555556
44579,N,0,0.077777778,0.133333333,0.35
44580,N,0,0,0,4164.083333
44581,N,0,0.086111111,0.136111111,0.197222222
44582,N,0,0.072222222,0.088888889,0.147222222
44583,N,0,0.088888889,0.161111111,0.325
44584,N,0,0,0,3109.602778
44585,N,0,0.088888889,0.133333333,0.344444444
44586,N,0,0.105555556,0.180555556,0.427777778
44587,N,0,0.122222222,0.188888889,0.2
44588,N,0,0.072222222,0.127777778,0.216666667
44589,N,0,0.077777778,0.141666667,0.233333333
44590,N,0,0.091666667,0.141666667,0.35
44591,N,0,0.086111111,0.144444444,0.225
44592,N,0,0.083333333,0.144444444,0.208333333
44593,N,0,0.091666667,0.15,0.244444444
44594,N,0,0.1,0.144444444,0.222222222
44595,N,0,0.086111111,0.133333333,0.180555556
44596,N,0,0.047222222,0.094444444,0.172222222
44597,N,0,0.130555556,0.094444444,0.163888889
44598,N,0,0.069444444,0.097222222,0.230555556
44599,N,0,0.080555556,0.116666667,0.341666667
44600,N,0,0.083333333,0.147222222,0.247222222
44601,N,0,0.075,0.119444444,0.194444444
44602,N,0,0.288888889,0.211111111,0.369444444
44603,N,0,0.072222222,0.122222222,0.227777778
44604,N,0,0.077777778,0.108333333,0.183333333
44605,N,0,0.075,0.125,0.213888889
44606,N,0,0.094444444,0.152777778,0.263888889
44607,N,0,0.069444444,0.080555556,0.15
44608,N,0,0,0,4212.261111
44609,N,0,0.080555556,0.125,0.336111111
44610,N,0,0.083333333,0.105555556,0.2
44611,N,0,0.088888889,0.136111111,0.361111111
44612,N,0,0.077777778,0.127777778,0.222222222
44613,N,0,0.088888889,0.15,0.227777778
44614,N,0,0.230555556,0.166666667,-3387.525
44615,N,0,0.230555556,0.152777778,-3521.877778
44616,N,0,0.244444444,0.158333333,0.158333333
44617,N,0,0.05,0.111111111,0.219444444
44618,N,0,0.077777778,0.088888889,0.15
44619,N,0,0.083333333,0.152777778,0.255555556
44620,N,0,0.091666667,0.155555556,0.241666667
44621,N,0,0,0,3682.344444
44622,N,0,0,0,4836.586111
44623,N,0,0.077777778,0.133333333,0.213888889
44624,N,0,0.091666667,0.127777778,0.216666667
44625,N,0,0.080555556,0.102777778,0.205555556
44626,N,0,0.35,0.208333333,0.225
44627,N,0,0.094444444,0.141666667,0.375
44628,N,0,0.161111111,0.216666667,0.280555556
44629,N,0,0.086111111,0.169444444,0.266666667
44630,N,0,0.111111111,0.147222222,0.408333333
44631,N,0,0.088888889,0.111111111,0.202777778
44632,N,0,0.075,0.122222222,0.363888889
44633,N,0,0.252777778,0.141666667,-3340.141667
44634,N,0,0.077777778,0.130555556,0.252777778
44635,N,0,0.069444444,0.122222222,0.191666667
44636,N,0,0.052777778,0.152777778,0.247222222
44637,N,0,0.075,0.130555556,0.263888889
44638,N,0,0.080555556,0.138888889,0.194444444
44639,N,0,0.094444444,0.172222222,0.213888889
44640,N,0,0.080555556,0.130555556,0.177777778
44641,N,0,0.108333333,0.175,0.194444444
44642,N,0,0.083333333,0.125,0.227777778
44643,N,0,0.083333333,0.166666667,0.211111111
44644,N,0,0.266666667,0.172222222,0.127777778
44645,N,0,0.088888889,0.152777778,0.247222222
44646,N,0,0.080555556,0.136111111,0.261111111
44647,N,0,0.091666667,0.130555556,0.216666667
44648,N,0,0.197222222,0.141666667,0.202777778
44649,N,0,0.086111111,0.169444444,0.4
44650,N,0,0.080555556,0.127777778,0.247222222
44651,N,0,0.102777778,0.144444444,0.202777778
44652,N,0,0.075,0.127777778,0.255555556
44653,N,0,0.091666667,0.136111111,0.338888889
44654,N,0,0.088888889,0.136111111,0.344444444
44655,N,0,0.091666667,0.180555556,0.227777778
44656,N,0,0.086111111,0.147222222,0.2
44657,N,0,0.066666667,0.166666667,0.302777778
44658,N,0,0.066666667,0.125,0.233333333
44659,N,0,0.086111111,0.15,0.244444444
44660,N,0,0.275,0.15,0.058333333
44661,N,0,0.091666667,0.136111111,0.197222222
44662,N,0,0.086111111,0.177777778,0.4
44663,N,0,0.138888889,0.116666667,0.138888889
44664,N,0,0.077777778,0.111111111,0.222222222
44665,N,0,0.061111111,0.127777778,0.222222222
44666,N,0,0.066666667,0.125,0.216666667
44667,N,0,0.077777778,0.144444444,0.233333333
44668,N,0,0.080555556,0.138888889,0.227777778
44669,N,0,0.055555556,0.111111111,0.208333333
44670,N,0,0.072222222,0.133333333,0.225
44671,N,0,0.075,0.122222222,0.216666667
44672,N,0,0.1,0.152777778,0.177777778
44673,N,0,0.075,0.119444444,0.208333333
44674,N,0,0.058333333,0.116666667,0.230555556
44675,N,0,0.086111111,0.127777778,0.188888889
44676,N,0,0.086111111,0.141666667,0.219444444
44677,N,0,0.119444444,0.152777778,0.277777778
44678,N,0,0.083333333,0.138888889,0.255555556
44679,N,0,0.202777778,0.097222222,0.119444444
44680,N,0,0.086111111,0.147222222,0.227777778
44681,N,0,0.086111111,0.152777778,0.319444444
44682,N,0,0.063888889,0.116666667,0.211111111
44683,N,0,0.283333333,0.161111111,0.194444444
44684,N,0,0.058333333,0.133333333,0.230555556
44685,N,0,0.083333333,0.127777778,0.333333333
44686,N,0,0.219444444,0.136111111,0.222222222
44687,N,0,0.086111111,0.155555556,0.213888889
44688,N,0,0.169444444,0.088888889,0.344444444
44689,N,0,0.066666667,0.119444444,0.269444444
44690,N,0,0.075,0.1,0.155555556
44691,N,0,0.094444444,0.172222222,0.411111111
44692,N,0,0.063888889,0.116666667,0.202777778
44693,N,0,0.288888889,0.186111111,0.175
44694,N,0,0.216666667,0.141666667,-3730.247222
44695,N,0,0.072222222,0.105555556,0.186111111
44696,N,0,0.075,0.141666667,0.241666667
44697,N,0,0.083333333,0.191666667,0.444444444
44698,N,0,0.063888889,0.113888889,0.227777778
44699,N,0,0.077777778,0.113888889,0.177777778
44700,N,0,0.091666667,0.169444444,0.408333333
44701,N,0,0.075,0.133333333,0.205555556
44702,N,0,0.080555556,0.138888889,0.202777778
44703,N,0,0.230555556,0.155555556,0.055555556
44704,N,0,0.094444444,0.138888889,0.191666667
44705,N,0,0.305555556,0.25,0.358333333
44706,N,0,0.086111111,0.141666667,0.341666667
44707,N,0,0.063888889,0.141666667,0.205555556
44708,N,0,0.077777778,0.116666667,0.161111111
44709,N,0,0.233333333,0.155555556,0.144444444
44710,N,0,0.083333333,0.172222222,0.255555556
44711,N,0,0.063888889,0.119444444,0.238888889
44712,N,0,0.15,0.180555556,0.247222222
44713,N,0,0.083333333,0.144444444,0.2
44714,N,0,0.202777778,0.116666667,0.208333333
44715,N,0,0,0,4205.041667
44716,N,0,0.080555556,0.133333333,0.238888889
44717,N,0,0.122222222,0.183333333,0.327777778
44718,N,0,0.102777778,0.130555556,0.205555556
44719,N,0,0.141666667,0.116666667,0.136111111
44720,N,0,0.061111111,0.111111111,0.233333333
44721,N,0,0.086111111,0.133333333,0.333333333
44722,N,0,0.080555556,0.136111111,0.252777778
44723,N,0,0.077777778,0.163888889,0.263888889
44724,N,0,0.091666667,0.163888889,0.211111111
44725,N,0,0.077777778,0.155555556,0.208333333
44726,N,0,0.075,0.127777778,0.241666667
44727,N,0,0.077777778,0.144444444,0.4
44728,N,0,0.094444444,0.152777778,0.275
44729,N,0,0.075,0.083333333,0.147222222
44730,N,0,0.080555556,0.155555556,0.247222222
